<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CSCO;D;240906;000000;48.87;49.23;48.2;48.52;9107361
CSCO;D;240909;000000;48.47;49.15;48.26;48.7;7376074
CSCO;D;240910;000000;48.79;48.96;48.44;48.79;6351092
CSCO;D;240911;000000;48.75;49.21;47.8501;49.11;9163348
CSCO;D;240912;000000;49.09;49.64;48.86;49.62;7484597
CSCO;D;240913;000000;49.74;50.055;49.67;49.8;6177254
CSCO;D;240916;000000;49.88;51.07;49.78;51.03;9336312
CSCO;D;240917;000000;51.02;51.415;50.57;50.63;8817506
CSCO;D;240918;000000;50.39;51.14;50.27;50.58;7491058
CSCO;D;240919;000000;51.41;51.715;51.145;51.44;9781652
CSCO;D;240920;000000;51.35;52.33;51.35;51.98;19829935
CSCO;D;240923;000000;52.08;52.44;51.89;52.2;6692924
CSCO;D;240924;000000;52.21;52.57;52.005;52.57;11593034
CSCO;D;240925;000000;52.57;52.73;52.365;52.66;8202358
CSCO;D;240926;000000;53;53.29;52.76;52.86;9261764
CSCO;D;240927;000000;53.04;53.217;52.86;53.01;6610457
CSCO;D;240930;000000;53.02;53.31;52.645;53.23;7892254
CSCO;D;241001;000000;53.11;53.2;52.31;52.73;7969677
CSCO;D;241002;000000;52.395;52.835;52.1301;52.62;6720320
CSCO;D;241003;000000;52.19;52.66;52.16;52.44;6173806
CSCO;D;241004;000000;52.8;52.91;52.41;52.735;5455624
CSCO;D;241007;000000;52.58;52.85;52.37;52.5;5204334
CSCO;D;241008;000000;52.64;52.77;52.195;52.72;6018161
CSCO;D;241009;000000;52.65;53.675;52.54;53.56;6509001
CSCO;D;241010;000000;53.7;53.81;53.42;53.53;4771926
CSCO;D;241011;000000;53.52;54.33;53.52;54.24;8325888
CSCO;D;241014;000000;54.31;54.405;53.79;54.27;6316683
CSCO;D;241015;000000;54.42;54.61;53.92;54.11;10459441
CSCO;D;241016;000000;54.96;56.41;54.83;56.39;21329352
CSCO;D;241017;000000;56.36;56.575;55.85;56.38;11210358
CSCO;D;241018;000000;56.41;56.87;56.21;56.73;12292759
CSCO;D;241021;000000;56.69;57.055;56.51;56.58;6508712
CSCO;D;241022;000000;56;56.9;55.86;56.59;7595972
CSCO;D;241023;000000;56.38;56.54;55.99;56.29;7765526
CSCO;D;241024;000000;56.39;56.55;55.81;55.96;6678201
CSCO;D;241025;000000;56.25;56.6253;55.6656;55.75;7416694
CSCO;D;241028;000000;55.9;55.98;55.21;55.3;6050307
CSCO;D;241029;000000;55.37;56.105;55.27;55.67;6845357
CSCO;D;241030;000000;55.57;56.04;55.37;55.59;6781936
CSCO;D;241031;000000;55.43;55.51;54.705;54.75;11038388
CSCO;D;241101;000000;54.74;55.81;54.53;55.47;7716816
CSCO;D;241104;000000;55.45;55.91;55.12;55.84;7542628
CSCO;D;241105;000000;55.9;56.27;55.5;56.17;5493185
CSCO;D;241106;000000;57.22;58.085;56.955;57.85;10982410
CSCO;D;241107;000000;57.8;58.3;57.54;58.09;7731242
CSCO;D;241108;000000;58.09;58.1999;57.655;58.08;10440443
CSCO;D;241111;000000;59;59.38;58.36;58.65;10365577
CSCO;D;241112;000000;58.76;59.035;58.43;58.73;9437798
CSCO;D;241113;000000;58.15;59.28;57.84;59.19;20776247
CSCO;D;241114;000000;58.99;58.99;57.52;57.89;18117698
CSCO;D;241115;000000;57.45;58.1;57.23;57.44;16927472
CSCO;D;241118;000000;57.55;57.99;57.23;57.33;9767582
CSCO;D;241119;000000;56.68;57.04;56.35;57;10887140
CSCO;D;241120;000000;56.84;57.5;56.61;57.49;7533408
CSCO;D;241121;000000;57.29;57.93;57.1;57.58;9966361
CSCO;D;241122;000000;57.59;58.7;57.455;58.55;8366766
CSCO;D;241125;000000;58.65;58.96;58.26;58.77;11066066
CSCO;D;241126;000000;59;59.64;58.94;59.56;8298190
CSCO;D;241127;000000;59.61;59.87;58.93;59.31;6666155
CSCO;D;241129;000000;59.07;59.59;59.04;59.21;12133857
CSCO;D;241202;000000;59.25;59.7;59.14;59.43;9295848
CSCO;D;241203;000000;59.43;59.525;59.165;59.45;5285082
CSCO;D;241204;000000;59.64;59.84;59.265;59.61;8092494
CSCO;D;241205;000000;59.79;60.23;59.7;60.03;8212909
CSCO;D;241206;000000;60;60.08;59.765;59.87;6574938
CSCO;D;241209;000000;59.83;59.88;58.86;58.94;8063896
CSCO;D;241210;000000;58.5;58.86;58.13;58.71;7738590
CSCO;D;241211;000000;58.88;58.96;58.31;58.59;8488252
CSCO;D;241212;000000;58.69;59.74;58.625;58.85;9292162
CSCO;D;241213;000000;58.62;58.935;58.38;58.62;6766098
CSCO;D;241216;000000;58.47;58.49;57.845;58.34;10560813
CSCO;D;241217;000000;58.38;59.07;58.17;58.51;10413687
CSCO;D;241218;000000;58.71;58.71;57.48;57.51;10214733
CSCO;D;241219;000000;57.39;58.14;57.34;57.59;10947606
CSCO;D;241220;000000;57.568;58.78;57.27;58.53;17951154
CSCO;D;241223;000000;58.13;59.015;58.12;58.98;6856162
CSCO;D;241224;000000;58.8;59.85;58.8;59.85;8675927
CSCO;D;241226;000000;59.62;60.055;59.4;59.99;5162523
CSCO;D;241227;000000;59.57;60.02;59.135;59.64;6230732
CSCO;D;241230;000000;59.09;59.39;58.41;59.16;7260164
CSCO;D;241231;000000;59.22;59.375;58.765;59.17;8055755
CSCO;D;250102;000000;59.27;59.68;58.57;59.09;9263727
